symbol,expiration_date,strike_price,type,underlying_ticker,exercise_style,primary_exchange
O:AAPL270115P00170000,2027-01-15,170.0,put,AAPL,american,BATO
O:AAPL270115P00175000,2027-01-15,175.0,put,AAPL,american,BATO
O:AAPL270115P00180000,2027-01-15,180.0,put,AAPL,american,BATO
O:AAPL270115P00185000,2027-01-15,185.0,put,AAPL,american,BATO
O:AAPL270115P00190000,2027-01-15,190.0,put,AAPL,american,BATO
O:AAPL270115P00195000,2027-01-15,195.0,put,AAPL,american,BATO
O:AAPL270115P00200000,2027-01-15,200.0,put,AAPL,american,BATO
O:AAPL270115P00210000,2027-01-15,210.0,put,AAPL,american,BATO
O:AAPL270115P00220000,2027-01-15,220.0,put,AAPL,american,BATO
O:AAPL270115P00230000,2027-01-15,230.0,put,AAPL,american,BATO
O:AAPL270115P00240000,2027-01-15,240.0,put,AAPL,american,BATO
O:AAPL270115P00250000,2027-01-15,250.0,put,AAPL,american,BATO
O:AAPL270115P00260000,2027-01-15,260.0,put,AAPL,american,BATO
O:AAPL270115P00270000,2027-01-15,270.0,put,AAPL,american,BATO
O:AAPL270115P00280000,2027-01-15,280.0,put,AAPL,american,BATO
O:AAPL270115P00290000,2027-01-15,290.0,put,AAPL,american,BATO
O:AAPL270115P00300000,2027-01-15,300.0,put,AAPL,american,BATO
O:AAPL270115P00310000,2027-01-15,310.0,put,AAPL,american,BATO
O:AAPL270115P00320000,2027-01-15,320.0,put,AAPL,american,BATO
O:AAPL270115P00330000,2027-01-15,330.0,put,AAPL,american,BATO
O:AAPL270115P00340000,2027-01-15,340.0,put,AAPL,american,BATO
O:AAPL270115P00350000,2027-01-15,350.0,put,AAPL,american,BATO
O:AAPL270115P00360000,2027-01-15,360.0,put,AAPL,american,BATO
O:AAPL270115P00370000,2027-01-15,370.0,put,AAPL,american,BATO
O:AAPL270115P00380000,2027-01-15,380.0,put,AAPL,american,BATO
O:AAPL270115P00390000,2027-01-15,390.0,put,AAPL,american,BATO
O:AAPL270115P00400000,2027-01-15,400.0,put,AAPL,american,BATO
O:AAPL270115P00410000,2027-01-15,410.0,put,AAPL,american,BATO
O:AAPL270115P00420000,2027-01-15,420.0,put,AAPL,american,BATO
O:AAPL270115P00430000,2027-01-15,430.0,put,AAPL,american,BATO
O:AAPL270115P00440000,2027-01-15,440.0,put,AAPL,american,BATO
O:AAPL270115P00450000,2027-01-15,450.0,put,AAPL,american,BATO
O:AAPL270115P00460000,2027-01-15,460.0,put,AAPL,american,BATO
O:AAPL270115P00470000,2027-01-15,470.0,put,AAPL,american,BATO
O:AAPL270115P00480000,2027-01-15,480.0,put,AAPL,american,BATO
O:AAPL270115P00490000,2027-01-15,490.0,put,AAPL,american,BATO
O:AAPL270115P00500000,2027-01-15,500.0,put,AAPL,american,BATO
O:AAPL270115P00510000,2027-01-15,510.0,put,AAPL,american,BATO
O:AAPL270115P00520000,2027-01-15,520.0,put,AAPL,american,BATO
O:AAPL270115P00530000,2027-01-15,530.0,put,AAPL,american,BATO
O:AAPL270617C00005000,2027-06-17,5.0,call,AAPL,american,BATO
O:AAPL270617C00010000,2027-06-17,10.0,call,AAPL,american,BATO
O:AAPL270617C00015000,2027-06-17,15.0,call,AAPL,american,BATO
O:AAPL270617C00020000,2027-06-17,20.0,call,AAPL,american,BATO
O:AAPL270617C00025000,2027-06-17,25.0,call,AAPL,american,BATO
O:AAPL270617C00030000,2027-06-17,30.0,call,AAPL,american,BATO
O:AAPL270617C00035000,2027-06-17,35.0,call,AAPL,american,BATO
O:AAPL270617C00040000,2027-06-17,40.0,call,AAPL,american,BATO
O:AAPL270617C00045000,2027-06-17,45.0,call,AAPL,american,BATO
O:AAPL270617C00050000,2027-06-17,50.0,call,AAPL,american,BATO
O:AAPL270617C00055000,2027-06-17,55.0,call,AAPL,american,BATO
O:AAPL270617C00060000,2027-06-17,60.0,call,AAPL,american,BATO
O:AAPL270617C00065000,2027-06-17,65.0,call,AAPL,american,BATO
O:AAPL270617C00070000,2027-06-17,70.0,call,AAPL,american,BATO
O:AAPL270617C00075000,2027-06-17,75.0,call,AAPL,american,BATO
O:AAPL270617C00080000,2027-06-17,80.0,call,AAPL,american,BATO
O:AAPL270617C00085000,2027-06-17,85.0,call,AAPL,american,BATO
O:AAPL270617C00090000,2027-06-17,90.0,call,AAPL,american,BATO
O:AAPL270617C00095000,2027-06-17,95.0,call,AAPL,american,BATO
O:AAPL270617C00100000,2027-06-17,100.0,call,AAPL,american,BATO
O:AAPL270617C00105000,2027-06-17,105.0,call,AAPL,american,BATO
O:AAPL270617C00110000,2027-06-17,110.0,call,AAPL,american,BATO
O:AAPL270617C00115000,2027-06-17,115.0,call,AAPL,american,BATO
O:AAPL270617C00120000,2027-06-17,120.0,call,AAPL,american,BATO
O:AAPL270617C00125000,2027-06-17,125.0,call,AAPL,american,BATO
O:AAPL270617C00130000,2027-06-17,130.0,call,AAPL,american,BATO
O:AAPL270617C00135000,2027-06-17,135.0,call,AAPL,american,BATO
O:AAPL270617C00140000,2027-06-17,140.0,call,AAPL,american,BATO
O:AAPL270617C00145000,2027-06-17,145.0,call,AAPL,american,BATO
O:AAPL270617C00150000,2027-06-17,150.0,call,AAPL,american,BATO
O:AAPL270617C00155000,2027-06-17,155.0,call,AAPL,american,BATO
O:AAPL270617C00160000,2027-06-17,160.0,call,AAPL,american,BATO
O:AAPL270617C00165000,2027-06-17,165.0,call,AAPL,american,BATO
O:AAPL270617C00170000,2027-06-17,170.0,call,AAPL,american,BATO
O:AAPL270617C00175000,2027-06-17,175.0,call,AAPL,american,BATO
O:AAPL270617C00180000,2027-06-17,180.0,call,AAPL,american,BATO
O:AAPL270617C00185000,2027-06-17,185.0,call,AAPL,american,BATO
O:AAPL270617C00190000,2027-06-17,190.0,call,AAPL,american,BATO
O:AAPL270617C00195000,2027-06-17,195.0,call,AAPL,american,BATO
O:AAPL270617C00200000,2027-06-17,200.0,call,AAPL,american,BATO
O:AAPL270617C00210000,2027-06-17,210.0,call,AAPL,american,BATO
O:AAPL270617C00220000,2027-06-17,220.0,call,AAPL,american,BATO
O:AAPL270617C00230000,2027-06-17,230.0,call,AAPL,american,BATO
O:AAPL270617C00240000,2027-06-17,240.0,call,AAPL,american,BATO
O:AAPL270617C00250000,2027-06-17,250.0,call,AAPL,american,BATO
O:AAPL270617C00260000,2027-06-17,260.0,call,AAPL,american,BATO
O:AAPL270617C00270000,2027-06-17,270.0,call,AAPL,american,BATO
O:AAPL270617C00280000,2027-06-17,280.0,call,AAPL,american,BATO
O:AAPL270617C00290000,2027-06-17,290.0,call,AAPL,american,BATO
O:AAPL270617C00300000,2027-06-17,300.0,call,AAPL,american,BATO
O:AAPL270617C00310000,2027-06-17,310.0,call,AAPL,american,BATO
O:AAPL270617C00320000,2027-06-17,320.0,call,AAPL,american,BATO
O:AAPL270617C00330000,2027-06-17,330.0,call,AAPL,american,BATO
O:AAPL270617C00340000,2027-06-17,340.0,call,AAPL,american,BATO
O:AAPL270617C00350000,2027-06-17,350.0,call,AAPL,american,BATO
O:AAPL270617C00360000,2027-06-17,360.0,call,AAPL,american,BATO
O:AAPL270617C00370000,2027-06-17,370.0,call,AAPL,american,BATO
O:AAPL270617C00380000,2027-06-17,380.0,call,AAPL,american,BATO
O:AAPL270617C00390000,2027-06-17,390.0,call,AAPL,american,BATO
O:AAPL270617C00400000,2027-06-17,400.0,call,AAPL,american,BATO
O:AAPL270617C00410000,2027-06-17,410.0,call,AAPL,american,BATO
O:AAPL270617C00420000,2027-06-17,420.0,call,AAPL,american,BATO
O:AAPL270617C00430000,2027-06-17,430.0,call,AAPL,american,BATO
O:AAPL270617C00440000,2027-06-17,440.0,call,AAPL,american,BATO
O:AAPL270617C00450000,2027-06-17,450.0,call,AAPL,american,BATO
O:AAPL270617C00460000,2027-06-17,460.0,call,AAPL,american,BATO
O:AAPL270617C00470000,2027-06-17,470.0,call,AAPL,american,BATO
O:AAPL270617C00480000,2027-06-17,480.0,call,AAPL,american,BATO
O:AAPL270617C00490000,2027-06-17,490.0,call,AAPL,american,BATO
O:AAPL270617C00500000,2027-06-17,500.0,call,AAPL,american,BATO
O:AAPL270617C00510000,2027-06-17,510.0,call,AAPL,american,BATO
O:AAPL270617C00520000,2027-06-17,520.0,call,AAPL,american,BATO
O:AAPL270617C00530000,2027-06-17,530.0,call,AAPL,american,BATO
O:AAPL270617P00005000,2027-06-17,5.0,put,AAPL,american,BATO
O:AAPL270617P00010000,2027-06-17,10.0,put,AAPL,american,BATO
O:AAPL270617P00015000,2027-06-17,15.0,put,AAPL,american,BATO
O:AAPL270617P00020000,2027-06-17,20.0,put,AAPL,american,BATO
O:AAPL270617P00025000,2027-06-17,25.0,put,AAPL,american,BATO
O:AAPL270617P00030000,2027-06-17,30.0,put,AAPL,american,BATO
O:AAPL270617P00035000,2027-06-17,35.0,put,AAPL,american,BATO
O:AAPL270617P00040000,2027-06-17,40.0,put,AAPL,american,BATO
O:AAPL270617P00045000,2027-06-17,45.0,put,AAPL,american,BATO
O:AAPL270617P00050000,2027-06-17,50.0,put,AAPL,american,BATO
O:AAPL270617P00055000,2027-06-17,55.0,put,AAPL,american,BATO
O:AAPL270617P00060000,2027-06-17,60.0,put,AAPL,american,BATO
O:AAPL270617P00065000,2027-06-17,65.0,put,AAPL,american,BATO
O:AAPL270617P00070000,2027-06-17,70.0,put,AAPL,american,BATO
O:AAPL270617P00075000,2027-06-17,75.0,put,AAPL,american,BATO
O:AAPL270617P00080000,2027-06-17,80.0,put,AAPL,american,BATO
O:AAPL270617P00085000,2027-06-17,85.0,put,AAPL,american,BATO
O:AAPL270617P00090000,2027-06-17,90.0,put,AAPL,american,BATO
O:AAPL270617P00095000,2027-06-17,95.0,put,AAPL,american,BATO
O:AAPL270617P00100000,2027-06-17,100.0,put,AAPL,american,BATO
O:AAPL270617P00105000,2027-06-17,105.0,put,AAPL,american,BATO
O:AAPL270617P00110000,2027-06-17,110.0,put,AAPL,american,BATO
O:AAPL270617P00115000,2027-06-17,115.0,put,AAPL,american,BATO
O:AAPL270617P00120000,2027-06-17,120.0,put,AAPL,american,BATO
O:AAPL270617P00125000,2027-06-17,125.0,put,AAPL,american,BATO
O:AAPL270617P00130000,2027-06-17,130.0,put,AAPL,american,BATO
O:AAPL270617P00135000,2027-06-17,135.0,put,AAPL,american,BATO
O:AAPL270617P00140000,2027-06-17,140.0,put,AAPL,american,BATO
O:AAPL270617P00145000,2027-06-17,145.0,put,AAPL,american,BATO
O:AAPL270617P00150000,2027-06-17,150.0,put,AAPL,american,BATO
O:AAPL270617P00155000,2027-06-17,155.0,put,AAPL,american,BATO
O:AAPL270617P00160000,2027-06-17,160.0,put,AAPL,american,BATO
O:AAPL270617P00165000,2027-06-17,165.0,put,AAPL,american,BATO
O:AAPL270617P00170000,2027-06-17,170.0,put,AAPL,american,BATO
O:AAPL270617P00175000,2027-06-17,175.0,put,AAPL,american,BATO
O:AAPL270617P00180000,2027-06-17,180.0,put,AAPL,american,BATO
O:AAPL270617P00185000,2027-06-17,185.0,put,AAPL,american,BATO
O:AAPL270617P00190000,2027-06-17,190.0,put,AAPL,american,BATO
O:AAPL270617P00195000,2027-06-17,195.0,put,AAPL,american,BATO
O:AAPL270617P00200000,2027-06-17,200.0,put,AAPL,american,BATO
O:AAPL270617P00210000,2027-06-17,210.0,put,AAPL,american,BATO
O:AAPL270617P00220000,2027-06-17,220.0,put,AAPL,american,BATO
O:AAPL270617P00230000,2027-06-17,230.0,put,AAPL,american,BATO
O:AAPL270617P00240000,2027-06-17,240.0,put,AAPL,american,BATO
O:AAPL270617P00250000,2027-06-17,250.0,put,AAPL,american,BATO
O:AAPL270617P00260000,2027-06-17,260.0,put,AAPL,american,BATO
O:AAPL270617P00270000,2027-06-17,270.0,put,AAPL,american,BATO
O:AAPL270617P00280000,2027-06-17,280.0,put,AAPL,american,BATO
O:AAPL270617P00290000,2027-06-17,290.0,put,AAPL,american,BATO
O:AAPL270617P00300000,2027-06-17,300.0,put,AAPL,american,BATO
O:AAPL270617P00310000,2027-06-17,310.0,put,AAPL,american,BATO
O:AAPL270617P00320000,2027-06-17,320.0,put,AAPL,american,BATO
O:AAPL270617P00330000,2027-06-17,330.0,put,AAPL,american,BATO
O:AAPL270617P00340000,2027-06-17,340.0,put,AAPL,american,BATO
O:AAPL270617P00350000,2027-06-17,350.0,put,AAPL,american,BATO
O:AAPL270617P00360000,2027-06-17,360.0,put,AAPL,american,BATO
O:AAPL270617P00370000,2027-06-17,370.0,put,AAPL,american,BATO
O:AAPL270617P00380000,2027-06-17,380.0,put,AAPL,american,BATO
O:AAPL270617P00390000,2027-06-17,390.0,put,AAPL,american,BATO
O:AAPL270617P00400000,2027-06-17,400.0,put,AAPL,american,BATO
O:AAPL270617P00410000,2027-06-17,410.0,put,AAPL,american,BATO
O:AAPL270617P00420000,2027-06-17,420.0,put,AAPL,american,BATO
O:AAPL270617P00430000,2027-06-17,430.0,put,AAPL,american,BATO
O:AAPL270617P00440000,2027-06-17,440.0,put,AAPL,american,BATO
O:AAPL270617P00450000,2027-06-17,450.0,put,AAPL,american,BATO
O:AAPL270617P00460000,2027-06-17,460.0,put,AAPL,american,BATO
O:AAPL270617P00470000,2027-06-17,470.0,put,AAPL,american,BATO
O:AAPL270617P00480000,2027-06-17,480.0,put,AAPL,american,BATO
O:AAPL270617P00490000,2027-06-17,490.0,put,AAPL,american,BATO
O:AAPL270617P00500000,2027-06-17,500.0,put,AAPL,american,BATO
O:AAPL270617P00510000,2027-06-17,510.0,put,AAPL,american,BATO
O:AAPL270617P00520000,2027-06-17,520.0,put,AAPL,american,BATO
O:AAPL270617P00530000,2027-06-17,530.0,put,AAPL,american,BATO
O:AAPL271217C00005000,2027-12-17,5.0,call,AAPL,american,BATO
O:AAPL271217C00010000,2027-12-17,10.0,call,AAPL,american,BATO
O:AAPL271217C00015000,2027-12-17,15.0,call,AAPL,american,BATO
O:AAPL271217C00020000,2027-12-17,20.0,call,AAPL,american,BATO
O:AAPL271217C00025000,2027-12-17,25.0,call,AAPL,american,BATO
O:AAPL271217C00030000,2027-12-17,30.0,call,AAPL,american,BATO
O:AAPL271217C00035000,2027-12-17,35.0,call,AAPL,american,BATO
O:AAPL271217C00040000,2027-12-17,40.0,call,AAPL,american,BATO
O:AAPL271217C00045000,2027-12-17,45.0,call,AAPL,american,BATO
O:AAPL271217C00050000,2027-12-17,50.0,call,AAPL,american,BATO
O:AAPL271217C00055000,2027-12-17,55.0,call,AAPL,american,BATO
O:AAPL271217C00060000,2027-12-17,60.0,call,AAPL,american,BATO
O:AAPL271217C00065000,2027-12-17,65.0,call,AAPL,american,BATO
O:AAPL271217C00070000,2027-12-17,70.0,call,AAPL,american,BATO
O:AAPL271217C00075000,2027-12-17,75.0,call,AAPL,american,BATO
O:AAPL271217C00080000,2027-12-17,80.0,call,AAPL,american,BATO
O:AAPL271217C00085000,2027-12-17,85.0,call,AAPL,american,BATO
O:AAPL271217C00090000,2027-12-17,90.0,call,AAPL,american,BATO
O:AAPL271217C00095000,2027-12-17,95.0,call,AAPL,american,BATO
O:AAPL271217C00100000,2027-12-17,100.0,call,AAPL,american,BATO
O:AAPL271217C00105000,2027-12-17,105.0,call,AAPL,american,BATO
O:AAPL271217C00110000,2027-12-17,110.0,call,AAPL,american,BATO
O:AAPL271217C00115000,2027-12-17,115.0,call,AAPL,american,BATO
O:AAPL271217C00120000,2027-12-17,120.0,call,AAPL,american,BATO
O:AAPL271217C00125000,2027-12-17,125.0,call,AAPL,american,BATO
O:AAPL271217C00130000,2027-12-17,130.0,call,AAPL,american,BATO
O:AAPL271217C00135000,2027-12-17,135.0,call,AAPL,american,BATO
O:AAPL271217C00140000,2027-12-17,140.0,call,AAPL,american,BATO
O:AAPL271217C00145000,2027-12-17,145.0,call,AAPL,american,BATO
O:AAPL271217C00150000,2027-12-17,150.0,call,AAPL,american,BATO
O:AAPL271217C00155000,2027-12-17,155.0,call,AAPL,american,BATO
O:AAPL271217C00160000,2027-12-17,160.0,call,AAPL,american,BATO
O:AAPL271217C00165000,2027-12-17,165.0,call,AAPL,american,BATO
O:AAPL271217C00170000,2027-12-17,170.0,call,AAPL,american,BATO
O:AAPL271217C00175000,2027-12-17,175.0,call,AAPL,american,BATO
O:AAPL271217C00180000,2027-12-17,180.0,call,AAPL,american,BATO
O:AAPL271217C00185000,2027-12-17,185.0,call,AAPL,american,BATO
O:AAPL271217C00190000,2027-12-17,190.0,call,AAPL,american,BATO
O:AAPL271217C00195000,2027-12-17,195.0,call,AAPL,american,BATO
O:AAPL271217C00200000,2027-12-17,200.0,call,AAPL,american,BATO
O:AAPL271217C00205000,2027-12-17,205.0,call,AAPL,american,BATO
O:AAPL271217C00210000,2027-12-17,210.0,call,AAPL,american,BATO
O:AAPL271217C00215000,2027-12-17,215.0,call,AAPL,american,BATO
O:AAPL271217C00220000,2027-12-17,220.0,call,AAPL,american,BATO
O:AAPL271217C00225000,2027-12-17,225.0,call,AAPL,american,BATO
O:AAPL271217C00230000,2027-12-17,230.0,call,AAPL,american,BATO
O:AAPL271217C00235000,2027-12-17,235.0,call,AAPL,american,BATO
O:AAPL271217C00240000,2027-12-17,240.0,call,AAPL,american,BATO
O:AAPL271217C00245000,2027-12-17,245.0,call,AAPL,american,BATO
O:AAPL271217C00250000,2027-12-17,250.0,call,AAPL,american,BATO
O:AAPL271217C00255000,2027-12-17,255.0,call,AAPL,american,BATO
O:AAPL271217C00260000,2027-12-17,260.0,call,AAPL,american,BATO
O:AAPL271217C00265000,2027-12-17,265.0,call,AAPL,american,BATO
O:AAPL271217C00270000,2027-12-17,270.0,call,AAPL,american,BATO
O:AAPL271217C00275000,2027-12-17,275.0,call,AAPL,american,BATO
O:AAPL271217C00280000,2027-12-17,280.0,call,AAPL,american,BATO
O:AAPL271217C00285000,2027-12-17,285.0,call,AAPL,american,BATO
O:AAPL271217C00290000,2027-12-17,290.0,call,AAPL,american,BATO
O:AAPL271217C00295000,2027-12-17,295.0,call,AAPL,american,BATO
O:AAPL271217C00300000,2027-12-17,300.0,call,AAPL,american,BATO
O:AAPL271217C00305000,2027-12-17,305.0,call,AAPL,american,BATO
O:AAPL271217C00310000,2027-12-17,310.0,call,AAPL,american,BATO
O:AAPL271217C00315000,2027-12-17,315.0,call,AAPL,american,BATO
O:AAPL271217C00320000,2027-12-17,320.0,call,AAPL,american,BATO
O:AAPL271217C00325000,2027-12-17,325.0,call,AAPL,american,BATO
O:AAPL271217C00330000,2027-12-17,330.0,call,AAPL,american,BATO
O:AAPL271217C00335000,2027-12-17,335.0,call,AAPL,american,BATO
O:AAPL271217C00340000,2027-12-17,340.0,call,AAPL,american,BATO
O:AAPL271217C00345000,2027-12-17,345.0,call,AAPL,american,BATO
O:AAPL271217C00350000,2027-12-17,350.0,call,AAPL,american,BATO
O:AAPL271217C00355000,2027-12-17,355.0,call,AAPL,american,BATO
O:AAPL271217C00360000,2027-12-17,360.0,call,AAPL,american,BATO
O:AAPL271217C00365000,2027-12-17,365.0,call,AAPL,american,BATO
O:AAPL271217C00370000,2027-12-17,370.0,call,AAPL,american,BATO
O:AAPL271217C00375000,2027-12-17,375.0,call,AAPL,american,BATO
O:AAPL271217C00380000,2027-12-17,380.0,call,AAPL,american,BATO
O:AAPL271217C00385000,2027-12-17,385.0,call,AAPL,american,BATO
O:AAPL271217C00390000,2027-12-17,390.0,call,AAPL,american,BATO
O:AAPL271217C00395000,2027-12-17,395.0,call,AAPL,american,BATO
O:AAPL271217C00400000,2027-12-17,400.0,call,AAPL,american,BATO
O:AAPL271217C00405000,2027-12-17,405.0,call,AAPL,american,BATO
O:AAPL271217C00410000,2027-12-17,410.0,call,AAPL,american,BATO
O:AAPL271217C00415000,2027-12-17,415.0,call,AAPL,american,BATO
O:AAPL271217C00420000,2027-12-17,420.0,call,AAPL,american,BATO
O:AAPL271217C00425000,2027-12-17,425.0,call,AAPL,american,BATO
O:AAPL271217C00430000,2027-12-17,430.0,call,AAPL,american,BATO
O:AAPL271217C00435000,2027-12-17,435.0,call,AAPL,american,BATO
O:AAPL271217C00440000,2027-12-17,440.0,call,AAPL,american,BATO
O:AAPL271217C00450000,2027-12-17,450.0,call,AAPL,american,BATO
O:AAPL271217C00460000,2027-12-17,460.0,call,AAPL,american,BATO
O:AAPL271217C00470000,2027-12-17,470.0,call,AAPL,american,BATO
O:AAPL271217C00480000,2027-12-17,480.0,call,AAPL,american,BATO
O:AAPL271217C00490000,2027-12-17,490.0,call,AAPL,american,BATO
O:AAPL271217C00500000,2027-12-17,500.0,call,AAPL,american,BATO
O:AAPL271217C00510000,2027-12-17,510.0,call,AAPL,american,BATO
O:AAPL271217C00520000,2027-12-17,520.0,call,AAPL,american,BATO
O:AAPL271217C00530000,2027-12-17,530.0,call,AAPL,american,BATO
O:AAPL271217P00005000,2027-12-17,5.0,put,AAPL,american,BATO
O:AAPL271217P00010000,2027-12-17,10.0,put,AAPL,american,BATO
O:AAPL271217P00015000,2027-12-17,15.0,put,AAPL,american,BATO
O:AAPL271217P00020000,2027-12-17,20.0,put,AAPL,american,BATO
O:AAPL271217P00025000,2027-12-17,25.0,put,AAPL,american,BATO
O:AAPL271217P00030000,2027-12-17,30.0,put,AAPL,american,BATO
O:AAPL271217P00035000,2027-12-17,35.0,put,AAPL,american,BATO
O:AAPL271217P00040000,2027-12-17,40.0,put,AAPL,american,BATO
O:AAPL271217P00045000,2027-12-17,45.0,put,AAPL,american,BATO
O:AAPL271217P00050000,2027-12-17,50.0,put,AAPL,american,BATO
O:AAPL271217P00055000,2027-12-17,55.0,put,AAPL,american,BATO
O:AAPL271217P00060000,2027-12-17,60.0,put,AAPL,american,BATO
O:AAPL271217P00065000,2027-12-17,65.0,put,AAPL,american,BATO
O:AAPL271217P00070000,2027-12-17,70.0,put,AAPL,american,BATO
O:AAPL271217P00075000,2027-12-17,75.0,put,AAPL,american,BATO
O:AAPL271217P00080000,2027-12-17,80.0,put,AAPL,american,BATO
O:AAPL271217P00085000,2027-12-17,85.0,put,AAPL,american,BATO
O:AAPL271217P00090000,2027-12-17,90.0,put,AAPL,american,BATO
O:AAPL271217P00095000,2027-12-17,95.0,put,AAPL,american,BATO
O:AAPL271217P00100000,2027-12-17,100.0,put,AAPL,american,BATO
O:AAPL271217P00105000,2027-12-17,105.0,put,AAPL,american,BATO
O:AAPL271217P00110000,2027-12-17,110.0,put,AAPL,american,BATO
O:AAPL271217P00115000,2027-12-17,115.0,put,AAPL,american,BATO
O:AAPL271217P00120000,2027-12-17,120.0,put,AAPL,american,BATO
O:AAPL271217P00125000,2027-12-17,125.0,put,AAPL,american,BATO
O:AAPL271217P00130000,2027-12-17,130.0,put,AAPL,american,BATO
O:AAPL271217P00135000,2027-12-17,135.0,put,AAPL,american,BATO
O:AAPL271217P00140000,2027-12-17,140.0,put,AAPL,american,BATO
O:AAPL271217P00145000,2027-12-17,145.0,put,AAPL,american,BATO
O:AAPL271217P00150000,2027-12-17,150.0,put,AAPL,american,BATO
O:AAPL271217P00155000,2027-12-17,155.0,put,AAPL,american,BATO
O:AAPL271217P00160000,2027-12-17,160.0,put,AAPL,american,BATO
O:AAPL271217P00165000,2027-12-17,165.0,put,AAPL,american,BATO
O:AAPL271217P00170000,2027-12-17,170.0,put,AAPL,american,BATO
O:AAPL271217P00175000,2027-12-17,175.0,put,AAPL,american,BATO
O:AAPL271217P00180000,2027-12-17,180.0,put,AAPL,american,BATO
O:AAPL271217P00185000,2027-12-17,185.0,put,AAPL,american,BATO
O:AAPL271217P00190000,2027-12-17,190.0,put,AAPL,american,BATO
O:AAPL271217P00195000,2027-12-17,195.0,put,AAPL,american,BATO
O:AAPL271217P00200000,2027-12-17,200.0,put,AAPL,american,BATO
O:AAPL271217P00205000,2027-12-17,205.0,put,AAPL,american,BATO
O:AAPL271217P00210000,2027-12-17,210.0,put,AAPL,american,BATO
O:AAPL271217P00215000,2027-12-17,215.0,put,AAPL,american,BATO
O:AAPL271217P00220000,2027-12-17,220.0,put,AAPL,american,BATO
O:AAPL271217P00225000,2027-12-17,225.0,put,AAPL,american,BATO
O:AAPL271217P00230000,2027-12-17,230.0,put,AAPL,american,BATO
O:AAPL271217P00235000,2027-12-17,235.0,put,AAPL,american,BATO
O:AAPL271217P00240000,2027-12-17,240.0,put,AAPL,american,BATO
O:AAPL271217P00245000,2027-12-17,245.0,put,AAPL,american,BATO
O:AAPL271217P00250000,2027-12-17,250.0,put,AAPL,american,BATO
O:AAPL271217P00255000,2027-12-17,255.0,put,AAPL,american,BATO
O:AAPL271217P00260000,2027-12-17,260.0,put,AAPL,american,BATO
O:AAPL271217P00265000,2027-12-17,265.0,put,AAPL,american,BATO
O:AAPL271217P00270000,2027-12-17,270.0,put,AAPL,american,BATO
O:AAPL271217P00275000,2027-12-17,275.0,put,AAPL,american,BATO
O:AAPL271217P00280000,2027-12-17,280.0,put,AAPL,american,BATO
O:AAPL271217P00285000,2027-12-17,285.0,put,AAPL,american,BATO
O:AAPL271217P00290000,2027-12-17,290.0,put,AAPL,american,BATO
O:AAPL271217P00295000,2027-12-17,295.0,put,AAPL,american,BATO
O:AAPL271217P00300000,2027-12-17,300.0,put,AAPL,american,BATO
O:AAPL271217P00305000,2027-12-17,305.0,put,AAPL,american,BATO
O:AAPL271217P00310000,2027-12-17,310.0,put,AAPL,american,BATO
O:AAPL271217P00315000,2027-12-17,315.0,put,AAPL,american,BATO
O:AAPL271217P00320000,2027-12-17,320.0,put,AAPL,american,BATO
O:AAPL271217P00325000,2027-12-17,325.0,put,AAPL,american,BATO
O:AAPL271217P00330000,2027-12-17,330.0,put,AAPL,american,BATO
O:AAPL271217P00335000,2027-12-17,335.0,put,AAPL,american,BATO
O:AAPL271217P00340000,2027-12-17,340.0,put,AAPL,american,BATO
O:AAPL271217P00345000,2027-12-17,345.0,put,AAPL,american,BATO
O:AAPL271217P00350000,2027-12-17,350.0,put,AAPL,american,BATO
O:AAPL271217P00355000,2027-12-17,355.0,put,AAPL,american,BATO
O:AAPL271217P00360000,2027-12-17,360.0,put,AAPL,american,BATO
O:AAPL271217P00365000,2027-12-17,365.0,put,AAPL,american,BATO
O:AAPL271217P00370000,2027-12-17,370.0,put,AAPL,american,BATO
O:AAPL271217P00375000,2027-12-17,375.0,put,AAPL,american,BATO
O:AAPL271217P00380000,2027-12-17,380.0,put,AAPL,american,BATO
O:AAPL271217P00385000,2027-12-17,385.0,put,AAPL,american,BATO
O:AAPL271217P00390000,2027-12-17,390.0,put,AAPL,american,BATO
O:AAPL271217P00395000,2027-12-17,395.0,put,AAPL,american,BATO
O:AAPL271217P00400000,2027-12-17,400.0,put,AAPL,american,BATO
O:AAPL271217P00405000,2027-12-17,405.0,put,AAPL,american,BATO
O:AAPL271217P00410000,2027-12-17,410.0,put,AAPL,american,BATO
O:AAPL271217P00415000,2027-12-17,415.0,put,AAPL,american,BATO
O:AAPL271217P00420000,2027-12-17,420.0,put,AAPL,american,BATO
O:AAPL271217P00425000,2027-12-17,425.0,put,AAPL,american,BATO
O:AAPL271217P00430000,2027-12-17,430.0,put,AAPL,american,BATO
O:AAPL271217P00435000,2027-12-17,435.0,put,AAPL,american,BATO
O:AAPL271217P00440000,2027-12-17,440.0,put,AAPL,american,BATO
O:AAPL271217P00450000,2027-12-17,450.0,put,AAPL,american,BATO
O:AAPL271217P00460000,2027-12-17,460.0,put,AAPL,american,BATO
O:AAPL271217P00470000,2027-12-17,470.0,put,AAPL,american,BATO
O:AAPL271217P00480000,2027-12-17,480.0,put,AAPL,american,BATO
O:AAPL271217P00490000,2027-12-17,490.0,put,AAPL,american,BATO
O:AAPL271217P00500000,2027-12-17,500.0,put,AAPL,american,BATO
